gesture,collector,source_dataset,session_dir,mmwave_frame_count,mmwave_energy_mean,mmwave_energy_std,mmwave_energy_min,mmwave_energy_max,mmwave_energy_first,mmwave_energy_last,mmwave_energy_delta,mmwave_point_count_mean,mmwave_point_count_std,mmwave_velocity_abs_mean,mmwave_velocity_std,mmwave_velocity_abs_max,imu_line_count,imu_record_count,imu_ax_mean,imu_ax_std,imu_ax_min,imu_ax_max,imu_ay_mean,imu_ay_std,imu_ay_min,imu_ay_max,imu_az_mean,imu_az_std,imu_az_min,imu_az_max,imu_gx_mean,imu_gx_std,imu_gx_min,imu_gx_max,imu_gy_mean,imu_gy_std,imu_gy_min,imu_gy_max,imu_gz_mean,imu_gz_std,imu_gz_min,imu_gz_max,imu_accel_mag_mean,imu_accel_mag_std,uwb_count,uwb_mean_cm,uwb_std_cm,uwb_min_cm,uwb_max_cm,uwb_median_cm,uwb_range_cm,uwb_q25_cm,uwb_q75_cm,uwb_iqr_cm,uwb_first_cm,uwb_last_cm,uwb_delta_cm,uwb_abs_delta_cm,uwb_mean_abs_step_cm,uwb_max_abs_step_cm,uwb_slope_cm_per_sample
pull,andrew,combined_all,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_andrew_discrete/sessions/andrew_pull_001,31.0,351524.77419354836,75887.38415858649,247161.0,502541.0,289205.0,268104.0,-21101.0,4.290322580645161,2.6663197831963648,0.0,0.0,0.0,301.0,301.0,0.7762923588039867,0.10763908212825296,0.491,0.977,-0.051455149501661135,0.07103786132133387,-0.235,0.11,-0.6048471760797343,0.12783184253975427,-0.837,-0.352,6.635764119601329,11.859787634974161,-24.11,46.88,6.476112956810631,10.63659666177957,-20.57,33.6,-3.599468438538205,9.121462098467982,-28.14,13.4,1.001534193988798,0.031942966990619964,151.0,63.65562913907285,7.0114633352493,52.0,81.0,61.0,29.0,59.0,69.0,10.0,69.0,56.0,-13.0,13.0,2.2866666666666666,12.0,-0.1390833042872084
pull,andrew,combined_all,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_andrew_discrete/sessions/andrew_pull_002,31.0,368806.87096774194,88111.27451995992,250288.0,582923.0,357612.0,274545.0,-83067.0,3.903225806451613,2.519022323271566,0.0,0.0,0.0,301.0,301.0,0.7546594684385383,0.12568831545894316,0.412,0.913,0.05791362126245847,0.0752645826175555,-0.134,0.224,-0.6223222591362126,0.1410751283186099,-0.916,-0.324,3.8642026578073088,8.475077104214744,-22.95,34.7,8.20186046511628,11.455756689224971,-20.51,45.41,-5.4044850498338874,7.878370205418777,-26.8,9.98,1.0003851898923795,0.027273957572562735,151.0,66.15894039735099,6.316742531011574,54.0,79.0,64.0,25.0,61.0,72.0,11.0,73.0,65.0,-8.0,8.0,2.0933333333333333,8.0,-0.11692227256883994
pull,andrew,combined_all,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_andrew_discrete/sessions/andrew_pull_003,30.0,310015.3333333333,65661.0492120117,251060.0,450271.0,325587.0,447754.0,122167.0,2.2,2.7616420236277306,0.0,0.0,0.0,301.0,301.0,0.6076976744186046,0.04133953037953273,0.375,0.711,0.020470099667774085,0.048515768950591134,-0.095,0.182,-0.7879883720930233,0.03623558067221008,-1.018,-0.699,1.0495681063122924,7.6192160459055085,-27.95,22.83,1.2368770764119603,9.792605431873492,-40.22,35.83,-5.100099667774085,8.614476052812785,-37.05,8.64,0.9977693077475821,0.02175604422757416,151.0,72.50993377483444,2.8719738849065095,67.0,78.0,72.0,11.0,70.0,75.0,5.0,69.0,68.0,-1.0,1.0,2.566666666666667,9.0,0.0026368072499125704
pull,andrew,combined_all,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_andrew_discrete/sessions/andrew_pull_004,31.0,374217.06451612903,62451.633114282915,291875.0,561114.0,316961.0,304866.0,-12095.0,4.225806451612903,2.660459303292292,0.0,0.0,0.0,300.0,300.0,0.7488866666666667,0.09619449302786978,0.526,0.877,0.09352333333333335,0.0847597596915126,-0.138,0.274,-0.6297216666666666,0.12669071421218125,-0.873,-0.37,3.794,9.957567574463152,-25.91,43.58,7.347116666666667,10.367569536928873,-15.81,30.88,-6.3061,9.443565385880875,-32.56,19.07,0.9986778618816883,0.035466793838707315,150.0,68.21,4.532607439580697,61.0,79.0,68.0,18.0,64.0,72.0,8.0,77.0,65.0,-12.0,12.0,1.8389261744966443,8.0,-0.07290368460820515
pull,andrew,combined_all,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_andrew_discrete/sessions/andrew_pull_005,30.0,368015.0333333333,77713.45984511878,267243.0,597126.0,306580.0,293542.0,-13038.0,3.6333333333333333,3.114303917232371,0.0,0.0,0.0,300.0,300.0,0.7120016666666666,0.05281514142638348,0.589,0.862,0.20285833333333333,0.11532412083871363,-0.005,0.426,-0.6503399999999999,0.09112850893513368,-0.949,-0.453,2.3104666666666662,13.427167029902058,-36.07,42.51,4.891166666666666,9.559040797706757,-15.26,34.12,-7.966566666666666,9.669932465063491,-40.77,6.9,0.9972726936836916,0.029675982268735367,151.0,72.66556291390728,4.369867219304127,61.0,86.0,73.0,25.0,69.0,76.0,7.0,76.0,68.0,-8.0,8.0,2.7466666666666666,11.0,-0.016052631578947953
pull,andrew,combined_all,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_andrew_discrete/sessions/andrew_pull_006,30.0,396570.1,67292.9896697271,296209.0,537532.0,381824.0,296209.0,-85615.0,5.033333333333333,2.8575436226863724,0.0,0.0,0.0,301.0,301.0,0.69571926910299,0.06999899211992028,0.403,0.868,0.23977408637873754,0.10670959345405057,-0.029,0.44,-0.6520398671096346,0.10908413260462164,-1.044,-0.47,1.9702657807308972,9.90860775137237,-32.35,28.23,6.666910299003322,10.971739903053633,-62.78,32.23,-7.661528239202657,9.663646831798754,-32.41,14.98,0.9966952238589982,0.03817953844671902,151.0,73.23509933774834,3.6004254647337532,65.0,82.0,73.0,17.0,70.0,77.0,7.0,76.0,78.0,2.0,2.0,1.8,6.0,-0.01763971186243803
pull,andrew,combined_all,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_andrew_discrete/sessions/andrew_pull_007,30.0,367081.63333333336,53885.65069569903,300868.0,504581.0,304546.0,340592.0,36046.0,4.666666666666667,2.2852182001336816,0.0,0.0,0.0,302.0,302.0,0.7925562913907284,0.0679879533853248,0.624,0.913,0.21578973509933774,0.05023879724810747,0.025,0.341,-0.5551456953642384,0.09792498988557355,-0.776,-0.363,3.4132781456953643,6.551914803943322,-22.43,17.61,6.600480132450331,7.676085111156027,-14.83,28.75,-2.6795364238410597,8.855986700946925,-35.04,21.42,0.999430401985664,0.02778311832816341,151.0,70.52649006622516,4.958759280125825,56.0,80.0,71.0,24.0,67.0,75.0,8.0,77.0,77.0,0.0,0.0,2.546666666666667,13.0,-0.026775880097595246
pull,andrew,combined_all,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_andrew_discrete/sessions/andrew_pull_008,30.0,368045.98333333334,54097.294396683,276164.0,533903.0,309213.0,331222.0,22009.0,5.166666666666667,2.29613201323927,0.0,0.0,0.0,301.0,301.0,0.6979119601328904,0.10831592798672926,0.464,0.923,0.13698837209302328,0.07037633080717891,0.001,0.348,-0.6746046511627908,0.13642015363294793,-0.925,-0.377,2.9108305647840536,8.487441238594862,-14.16,31.5,9.7978073089701,11.008045223559598,-31.4,30.58,-6.204700996677741,8.001577019208023,-17.49,16.97,0.9977056876611288,0.02858917408878834,150.0,66.83,4.1590969270169875,55.0,75.0,67.0,20.0,65.0,69.0,4.0,74.0,57.0,-17.0,17.0,1.9798657718120805,9.0,-0.07339615094004193
push,andrew,combined_all,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_andrew_discrete/sessions/andrew_push_001,30.0,386193.4,116622.26236318119,263553.0,653057.0,280788.0,274341.0,-6447.0,3.8,3.249615361854384,0.0,0.0,0.0,301.0,301.0,0.6981827242524917,0.11809553188717455,0.483,1.032,0.20447840531561462,0.05795029115227172,0.009,0.354,-0.6590415282392027,0.1571240273705467,-0.873,-0.229,-6.868803986710964,15.777502477041065,-54.99,25.48,-9.067441860465115,14.916232738321117,-54.72,13.31,3.625182724252492,9.417920980653909,-24.78,48.65,1.0022005794027857,0.03454012372763016,151.0,71.08940397350993,5.850095752126693,58.0,81.0,74.0,23.0,65.0,76.0,11.0,63.0,75.0,12.0,12.0,1.84,10.0,0.1107650749390031
push,andrew,combined_all,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_andrew_discrete/sessions/andrew_push_002,31.0,466790.27419354836,203002.6426561598,283974.0,1067421.0,299951.0,295366.0,-4585.0,5.0,3.292219567012406,0.0,0.0,0.0,301.0,301.0,0.7192292358803987,0.11029432191740307,0.537,0.934,0.21330730897009967,0.06302132276189298,-0.001,0.457,-0.6295016611295681,0.15535181110366075,-0.904,-0.299,-6.096644518272425,10.248934522203278,-46.14,14.01,-10.210332225913621,12.203063278455867,-46.82,12.36,5.525813953488372,9.394327638492294,-19.96,27.71,0.999002221348175,0.036446051837354054,151.0,70.18543046357615,6.286391623721761,59.0,79.0,73.0,20.0,63.5,76.0,12.5,62.0,75.0,13.0,13.0,1.5666666666666667,8.0,0.12461310561171125
push,andrew,combined_all,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_andrew_discrete/sessions/andrew_push_003,31.0,403517.77419354836,158570.38441868944,250501.0,824323.0,302583.0,250501.0,-52082.0,3.903225806451613,2.6439808538382152,0.0,0.0,0.0,302.0,302.0,0.7441887417218543,0.12114076620811667,0.577,0.989,0.1679685430463576,0.07913732826986172,-0.033,0.413,-0.6064668874172187,0.17217670701921528,-0.841,-0.268,-5.672119205298014,12.416148647554987,-32.87,39.22,-10.837019867549671,15.854251181395611,-58.23,28.87,3.0198013245033115,12.759462115248505,-34.42,35.58,0.9998323696706807,0.027390751250665323,150.0,68.79666666666667,6.011481371293179,53.0,78.0,70.0,25.0,63.0,74.0,11.0,62.0,77.0,15.0,15.0,2.5704697986577183,12.0,0.11771634294857537
push,andrew,combined_all,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_andrew_discrete/sessions/andrew_push_004,30.0,359663.9,104221.07674917135,238456.0,596171.0,301613.0,249260.0,-52353.0,4.033333333333333,3.341490020268736,0.0,0.0,0.0,301.0,301.0,0.6893039867109635,0.1509224385971453,0.494,0.967,0.11569435215946845,0.059717437655415824,-0.109,0.246,-0.6709318936877077,0.1917670483770812,-0.964,-0.281,-6.405232558139534,9.18469224888423,-40.01,16.39,-12.056013289036544,15.617963804813396,-69.89,9.0,5.415880398671096,10.98160420291209,-12.15,41.75,1.000293286531324,0.03473430264822291,150.0,68.52333333333333,5.9348008013603115,56.0,78.0,70.0,22.0,63.0,74.0,11.0,68.0,76.0,8.0,8.0,2.2684563758389262,9.0,0.11144287894276803
push,andrew,combined_all,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_andrew_discrete/sessions/andrew_push_005,30.0,381138.06666666665,116333.43329955591,253015.0,640552.0,329063.0,253015.0,-76048.0,3.933333333333333,3.48265543642906,0.0,0.0,0.0,301.0,301.0,0.7346146179401992,0.13982378320979547,0.491,0.994,0.1407392026578073,0.09595042631655006,-0.08,0.337,-0.5971627906976743,0.23322532360847623,-0.898,-0.064,-5.334601328903655,11.46621539985851,-41.96,37.87,-15.022225913621261,15.43579040016632,-54.26,7.81,5.802707641196013,12.45452725839648,-9.92,52.77,0.9991614826427883,0.029951902890904342,151.0,69.08940397350993,6.7354995094932715,56.0,79.0,71.0,23.0,63.0,75.0,12.0,66.0,75.0,9.0,9.0,2.2066666666666666,9.0,0.12843673753921178
push,andrew,combined_all,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_andrew_discrete/sessions/andrew_push_006,30.0,402068.4,110073.42856947811,262551.0,742091.0,320327.0,304050.0,-16277.0,4.6,3.6478304054145205,0.0,0.0,0.0,302.0,302.0,0.6620778145695364,0.1332080285818674,0.455,0.908,0.13214900662251658,0.08615534050590652,-0.076,0.36,-0.7001970198675497,0.16568157970047837,-0.977,-0.342,-4.281490066225165,9.799740338070695,-36.35,17.09,-10.220778145695364,13.288253876072389,-54.48,8.0,7.6819205298013244,9.897497256413075,-8.15,41.05,0.9987457563385814,0.03479483800747542,151.0,70.15562913907284,5.3317243709903,58.0,79.0,71.0,21.0,66.0,75.0,9.0,64.0,75.0,11.0,11.0,1.98,9.0,0.10334785639595657
push,andrew,combined_all,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_andrew_discrete/sessions/andrew_push_007,30.0,357016.95,76778.08434707024,250485.0,524622.0,279218.0,250485.0,-28733.0,4.8,2.7616420236277306,0.0,0.0,0.0,302.0,302.0,0.6707334437086092,0.11379879118380755,0.466,0.858,0.02387582781456954,0.06326692621053509,-0.189,0.177,-0.7204486754966887,0.12168138362445689,-0.974,-0.445,-6.164172185430464,9.437683613940564,-33.81,30.95,-7.793609271523179,9.369499864007466,-39.22,15.75,6.0454470198675505,9.980201603932665,-23.65,35.43,0.9997600218827298,0.04169925995512851,151.0,67.36092715231788,7.813057220746425,55.0,81.0,67.0,26.0,60.0,75.0,15.0,63.0,72.0,9.0,9.0,2.18,9.0,0.1497525270128964
push,andrew,combined_all,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_andrew_discrete/sessions/andrew_push_008,30.0,359704.1,95550.61977344783,250729.0,535922.0,308343.0,250729.0,-57614.0,4.216666666666667,3.081350713927615,0.0,0.0,0.0,301.0,301.0,0.6383837209302325,0.1299461020280992,0.407,0.905,0.0976843853820598,0.05824500716724155,-0.091,0.245,-0.7390049833887041,0.1282706822129093,-0.936,-0.448,-7.365764119601328,11.420539334253187,-40.35,15.72,-8.80405315614618,12.712782859144275,-61.59,11.9,8.033388704318938,11.689768070976767,-9.55,45.56,0.9996090855499777,0.02679354517510585,151.0,69.03311258278146,9.196678544302863,47.0,82.0,71.0,35.0,61.0,78.0,17.0,57.0,79.0,22.0,22.0,2.52,11.0,0.19281979783896774
clockwise,andrew,combined_all,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_andrew_discrete/sessions/andrew_clockwise_001,30.0,541024.7166666667,82234.91183206835,402943.0,756647.0,503458.0,449181.0,-54277.0,8.0,1.8618986725025255,0.0,0.0,0.0,302.0,302.0,0.3111026490066225,0.6061259605432614,-0.939,1.098,0.1725629139072848,0.3091316416506968,-0.297,1.15,-0.5671506622516556,0.6650496359157844,-1.669,0.366,-42.42761589403973,86.00008106579122,-263.71,123.29,-12.111456953642383,85.77935510433555,-239.66,145.6,-39.74771523178808,89.42213836006046,-222.08,156.56,1.0868106529440151,0.4150992242354462,151.0,133.43708609271522,74.91646889535595,24.0,350.0,124.0,326.0,87.5,152.0,64.5,124.0,132.0,8.0,8.0,15.093333333333334,121.0,-0.14398745207389466
clockwise,andrew,combined_all,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_andrew_discrete/sessions/andrew_clockwise_002,30.0,485246.4,116304.33071976871,282909.0,681186.0,286306.0,351929.0,65623.0,6.716666666666667,1.8783118898509787,0.0,0.0,0.0,301.0,301.0,0.31352491694352164,0.5411974758356757,-0.956,1.065,0.1585,0.3112206543291482,-0.296,1.212,-0.5802790697674418,0.6675083947066027,-1.656,0.417,-37.30132890365448,79.06498720392153,-216.86,114.66,-8.396478405315616,88.38691215383682,-251.08,144.11,-36.82073089700997,81.13608842339217,-231.39,124.36,1.0768439789779045,0.3686074169484383,148.0,106.13851351351352,46.775502292402415,25.0,270.0,111.5,245.0,69.0,139.0,70.0,112.0,138.0,26.0,26.0,9.945578231292517,131.0,-0.06614267328553028
clockwise,andrew,combined_all,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_andrew_discrete/sessions/andrew_clockwise_003,30.0,478985.6666666667,64600.82012809298,337481.0,599217.0,426454.0,511423.0,84969.0,7.866666666666666,2.186829262247563,0.0,0.0,0.0,301.0,301.0,0.33015946843853816,0.5662250554684497,-0.876,1.308,0.05834883720930235,0.36756035449025254,-0.869,0.835,-0.613282392026578,0.5643663868389167,-1.555,0.275,-45.48514950166114,78.52410835163626,-254.28,87.62,-22.151461794019927,78.35169919853924,-197.49,106.17,-30.91591362126246,89.07287526077607,-216.01,157.32,1.0750701415352455,0.3270629767787659,149.0,143.48993288590603,74.81269210147393,34.0,338.0,139.0,304.0,84.0,198.0,114.0,330.0,167.0,-163.0,163.0,24.5472972972973,213.0,-0.6675071044198561
clockwise,andrew,combined_all,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_andrew_discrete/sessions/andrew_clockwise_004,30.0,487487.38333333336,104681.15941846806,291550.0,737538.0,313624.0,393833.0,80209.0,5.633333333333334,2.0733762053445313,0.0,0.0,0.0,302.0,302.0,0.2263162251655629,0.6815394947827048,-1.179,1.01,0.23173013245033114,0.19561133105113537,-0.246,0.656,-0.5311043046357616,0.5674659425098765,-1.494,0.267,-49.76437086092715,59.6417160674063,-182.87,65.65,-4.9067880794702,89.62668483059775,-202.28,163.09,-37.606357615894034,83.32280238523585,-239.88,106.63,1.0496735107782973,0.33159110802993697,150.0,146.94666666666666,80.77747515347346,38.0,357.0,127.75,319.0,91.25,213.75,122.5,131.0,109.0,-22.0,22.0,21.55704697986577,236.0,-0.7279683541490741
clockwise,andrew,combined_all,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_andrew_discrete/sessions/andrew_clockwise_005,30.0,501607.8333333333,127130.20388983971,271642.0,738612.0,271642.0,439771.0,168129.0,6.333333333333333,2.9589788028229527,0.0,0.0,0.0,302.0,302.0,0.29358940397350997,0.5948870533515922,-1.027,1.065,0.1527682119205298,0.262695359501125,-0.399,0.819,-0.5586192052980132,0.6043723228807464,-1.603,0.191,-40.775860927152316,70.18324497102932,-211.68,105.04,-15.06187086092715,83.75291596916269,-174.35,151.8,-40.32572847682119,73.2242835582228,-208.08,73.0,1.0458455091874568,0.34053019682865776,143.0,136.38111888111888,82.77923206161748,29.0,346.0,121.0,317.0,84.0,159.5,75.5,164.0,123.0,-41.0,41.0,20.5,221.0,-0.9865782691486922
clockwise,andrew,combined_all,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_andrew_discrete/sessions/andrew_clockwise_006,30.0,476309.3,120325.14144576491,258895.0,667480.0,258895.0,483003.0,224108.0,6.183333333333334,3.347843418613773,0.0,0.0,0.0,303.0,303.0,0.219937293729373,0.586867648053588,-0.917,0.949,0.2479950495049505,0.2480408797523059,-0.251,0.931,-0.5929702970297029,0.5496046906180994,-1.469,0.182,-46.92496699669966,71.39125976470082,-194.62,89.85,-10.80577557755776,81.60570783426336,-208.75,120.46,-42.22009900990099,79.53898694693473,-194.83,101.41,1.0377454573472202,0.3042619380999387,151.0,127.19867549668874,80.22815547902948,33.0,350.0,118.0,317.0,76.5,134.0,57.5,121.0,125.0,4.0,4.0,17.506666666666668,148.0,-0.5314761240850487
clockwise,andrew,combined_all,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_andrew_discrete/sessions/andrew_clockwise_007,30.0,521334.25,125645.36972173906,260475.0,812506.0,355315.0,617828.0,262513.0,7.4,2.4440403706431146,0.0,0.0,0.0,301.0,301.0,0.1578704318936877,0.742771272071086,-1.403,1.077,0.18919435215946845,0.2140486441124063,-0.237,0.805,-0.5400681063122923,0.5534372311309694,-1.626,0.213,-54.06101328903654,55.9018300568726,-170.02,54.63,-4.000066445182726,96.37135373436233,-200.87,177.34,-39.030033222591356,86.3750843185047,-235.91,83.86,1.0598487094362594,0.36459649227571317,148.0,137.96283783783784,88.00491523873883,28.0,349.0,108.0,321.0,74.5,200.0,125.5,105.0,108.0,3.0,3.0,17.39455782312925,142.0,-0.925353616868477
clockwise,andrew,combined_all,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_andrew_discrete/sessions/andrew_clockwise_008,30.0,511536.3333333333,96358.24314689198,347164.0,743741.0,381412.0,450643.0,69231.0,7.233333333333333,2.666874991862615,0.0,0.0,0.0,301.0,301.0,0.19821428571428568,0.7433674077717551,-1.329,1.085,0.12488704318936877,0.24094517145974506,-0.4,0.656,-0.528968438538206,0.5638652071016674,-1.667,0.267,-60.892990033222596,62.00402213293127,-248.88,82.71,-12.914302325581389,98.27931436846637,-211.04,127.9,-36.78415282392026,85.38162952782726,-207.68,68.3,1.0586699882280268,0.37749806884207554,149.0,105.72147651006712,50.617569127841314,29.0,369.0,108.0,340.0,75.0,128.5,53.5,108.0,133.0,25.0,25.0,12.682432432432432,237.0,-0.1443134409577369
anti_clockwise,andrew,combined_all,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_andrew_discrete/sessions/andrew_anti_clockwise_001,30.0,459735.6,104842.99952106165,270860.0,684277.0,286980.0,372114.0,85134.0,5.666666666666667,3.1126980079810003,0.0,0.0,0.0,301.0,301.0,0.2569551495016611,0.6097622082797852,-1.356,1.154,0.010737541528239225,0.5542433151738712,-1.05,1.029,-0.5342325581395347,0.5806103972251574,-2.003,0.174,57.20734219269103,67.7992706297011,-57.83,299.94,26.779950166112954,101.55193595770744,-268.93,244.3,13.774983388704317,109.9264493507372,-151.68,377.18,1.094704497123779,0.41142650647946316,151.0,107.82781456953643,43.6875599600862,32.0,315.0,108.0,283.0,84.0,124.0,40.0,260.0,135.0,-125.0,125.0,13.406666666666666,159.0,0.1287353317067495
anti_clockwise,andrew,combined_all,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_andrew_discrete/sessions/andrew_anti_clockwise_002,30.0,445893.61666666664,97585.68327646973,265854.0,679911.0,265854.0,375533.0,109679.0,6.616666666666666,3.4633397497534397,0.0,0.0,0.0,301.0,301.0,0.3216312292358804,0.5416933507689196,-1.066,1.12,0.02238039867109638,0.469993258926536,-0.912,0.806,-0.5783056478405315,0.5552384177984545,-1.728,0.122,47.4256146179402,62.446139977136866,-55.79,254.52,25.15588039867109,93.13398058268025,-215.03,186.47,30.58694352159468,90.82777832931583,-108.86,260.51,1.070130893091798,0.34032319072059297,150.0,97.74,29.378536200119722,37.0,176.0,105.0,139.0,80.125,115.75,35.625,122.0,110.0,-12.0,12.0,9.060402684563758,61.0,0.1879425752255648
anti_clockwise,andrew,combined_all,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_andrew_discrete/sessions/andrew_anti_clockwise_003,30.0,439127.18333333335,91274.8232464721,268943.0,625986.0,268943.0,402150.0,133207.0,5.033333333333333,2.6892791268706606,0.0,0.0,0.0,300.0,300.0,0.24403833333333333,0.5546580772847558,-1.007,1.258,-0.15219,0.4766376774518215,-1.057,0.735,-0.6241433333333334,0.43403813517810724,-1.387,0.05,52.80966666666666,59.31784249185812,-35.22,237.53,31.306566666666672,78.48713495352104,-139.04,153.6,19.904500000000006,95.24003142280387,-99.31,271.49,1.055770262452828,0.28432150596397004,150.0,94.67,37.969966937854245,25.0,224.0,98.0,199.0,69.0,116.75,47.75,107.0,187.0,80.0,80.0,8.10738255033557,78.0,0.23891284057069187
anti_clockwise,andrew,combined_all,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_andrew_discrete/sessions/andrew_anti_clockwise_004,30.0,450700.0,102442.88968526156,277312.0,712827.0,333626.0,387659.0,54033.0,6.0,2.74469184669852,0.0,0.0,0.0,300.0,300.0,0.2384383333333333,0.5596543476847182,-0.953,1.065,-0.031545,0.45420643262503774,-0.802,0.9,-0.613965,0.47588369686475573,-1.498,0.073,49.7684,56.11063169443321,-86.7,188.48,27.340166666666665,90.99250727196657,-187.11,169.07,22.748200000000004,91.2167625491345,-113.22,242.81,1.0484857124499152,0.28541272414384133,149.0,93.06375838926175,39.29966682818182,31.0,218.0,98.0,187.0,61.0,115.0,54.0,108.0,132.0,24.0,24.0,10.472972972972974,114.0,0.28527661890077977
anti_clockwise,andrew,combined_all,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_andrew_discrete/sessions/andrew_anti_clockwise_005,30.0,453820.5333333333,120316.80864083604,262723.0,666292.0,283925.0,440933.0,157008.0,5.8,2.773685875028629,0.0,0.0,0.0,302.0,302.0,0.2521655629139073,0.6081680441620678,-1.36,0.953,-0.10708278145695364,0.5097451152793953,-1.093,0.81,-0.581705298013245,0.4319715343957544,-1.71,0.158,55.844337748344365,68.87389820049812,-42.6,268.9,31.43644039735099,89.5279547817999,-166.17,201.03,16.852350993377485,109.33195017275962,-135.96,327.52,1.064336860819634,0.31133607670951374,150.0,94.01666666666667,32.66098059219667,16.0,194.0,101.5,178.0,73.0,116.0,43.0,123.0,194.0,71.0,71.0,7.724832214765101,62.0,-0.02501177830125858
anti_clockwise,andrew,combined_all,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_andrew_discrete/sessions/andrew_anti_clockwise_006,30.0,446690.9166666667,91885.58269559375,280861.0,663284.0,280861.0,439168.0,158307.0,6.166666666666667,2.5309199030304286,0.0,0.0,0.0,300.0,300.0,0.16895,0.6049247508299413,-1.109,1.17,-0.27082333333333336,0.5251687470356199,-1.252,0.993,-0.5407716666666667,0.36859066098300547,-1.182,0.066,60.06876666666667,70.59529420680641,-56.46,284.65,34.26658333333334,84.85634459333642,-129.61,206.15,6.059266666666666,97.4733364744545,-145.76,199.93,1.0484312412781582,0.269648939461443,150.0,84.94,31.603081576021523,20.0,127.0,97.5,107.0,57.75,112.75,55.0,119.0,120.0,1.0,1.0,4.342281879194631,27.0,0.10879594648651003
anti_clockwise,andrew,combined_all,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_andrew_discrete/sessions/andrew_anti_clockwise_007,30.0,442211.43333333335,103232.86977885912,269380.0,663712.0,305685.0,434958.0,129273.0,6.183333333333334,2.8180469990560644,0.0,0.0,0.0,302.0,302.0,0.08277152317880797,0.6019256921397731,-1.021,1.071,-0.2148443708609272,0.4762204873803343,-1.123,0.645,-0.5957566225165563,0.4320877216620592,-1.481,0.127,71.54480132450331,70.26318388079555,-22.13,254.71,24.054188741721852,91.48707919259886,-170.38,185.16,1.4255298013245092,98.32663826047715,-154.39,244.97,1.0539843828101048,0.2699118253699194,151.0,91.32450331125828,44.53475042688562,26.0,339.0,97.0,313.0,57.0,113.25,56.25,111.0,123.0,12.0,12.0,10.093333333333334,148.0,0.25000174276751463
anti_clockwise,andrew,combined_all,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_andrew_discrete/sessions/andrew_anti_clockwise_008,31.0,501708.7419354839,153501.78603583563,298485.0,900053.0,298485.0,455340.0,156855.0,6.32258064516129,2.2773371089964893,0.0,0.0,0.0,303.0,303.0,0.2570214521452145,0.5673661503383035,-0.845,1.106,-0.355450495049505,0.5515592621482038,-1.245,0.415,-0.501572607260726,0.30980818031416124,-1.164,0.095,46.939174917491755,68.0240521744826,-109.32,181.59,43.28788778877888,72.71027692462775,-100.19,189.15,15.107821782178219,88.76360761505543,-99.86,217.63,1.038514179457825,0.2959248849182602,151.0,86.76490066225166,30.280621302907015,18.0,140.0,96.0,122.0,65.5,111.5,46.0,112.0,120.0,8.0,8.0,4.693333333333333,31.0,0.02494945974207005
